,en,fa,enFreq
12102,peachtree,پیچتری,0.00000102609384615384
12103,foothills,کوهپایه,0.0000010256323076923
12104,harlan,هارلان,0.00000102550692307692
12105,atrium,دهلیز,0.00000102505769230769
12106,nemesis,نمسیس,0.00000102469076923076
12107,engel,انگل,0.00000102465923076923
12108,confessional,اعترافی,0.00000102465538461538
12109,neuronal,لیپوفوشینوز,0.00000102435769230769
12110,taunton,تاونتون,0.00000102435
12111,evaporation,تبخیر,0.0000010243423076923
12112,sorrento,سورنتو,0.00000102406538461538
12113,blanchard,بلانچارد,0.00000102397384615384
12114,torrance,تورنس,0.00000102394769230769
12115,parma,پارما,0.00000102359923076923
12116,yuma,یوما,0.00000102358384615384
12117,plight,مخمصه,0.00000102333307692307
12118,opium,تریاک,0.00000102330692307692
12119,middlesbrough,میدلزبورو,0.00000102327076923076
12120,irrational,غیرمنطقی,0.00000102258384615384
12121,hydrocarbons,هیدروکربنها,0.00000102220769230769
12122,donaldson,دونالدسون,0.00000102108769230769
12123,prussia,پروس,0.00000102096923076923
12124,adi,عدی,0.0000010203523076923
12125,rockland,راکلند,0.00000102025692307692
12126,cascading,آبشاری,0.00000102010461538461
12127,beatrice,بئاتریس,0.00000101973307692307
12128,cartilage,غضروف,0.00000101964076923076
12129,migratory,مهاجری,0.00000101895153846153
12130,seams,درزی,0.00000101837307692307
12131,topo,توپو,0.0000010178923076923
12132,eisenhower,آیزنهاور,0.00000101765153846153
12133,ulcers,زخمهای,0.00000101750153846153
12134,rosenthal,رزنتال,0.00000101743153846153
12135,sloppy,شلخته,0.0000010173223076923
12136,latham,لثام,0.00000101724
12137,depp,دپ,0.00000101668384615384
12138,contradictory,نقیض,0.00000101638615384615
12139,bonita,بونیتا,0.00000101577
12140,nippon,نیپون,0.00000101569153846153
12141,cong,کانگ,0.00000101568384615384
12142,barometer,فشارسنج,0.00000101565923076923
12143,pendleton,پندلتن,0.0000010154523076923
12144,barge,کرجی,0.00000101532
12145,psoriasis,پسوریازیس,0.00000101519769230769
12146,spartan,اسپارتی,0.00000101511461538461
12147,mavericks,ماوریکس,0.00000101508307692307
12148,nea,نئا,0.00000101502307692307
12149,brandt,برانت,0.00000101469076923076
12150,riga,ریگا,0.00000101459769230769
12151,bengali,بنگالی,0.00000101445153846153
12152,amtrak,امتراک,0.00000101440538461538
12153,respite,مهلت,0.00000101425615384615
12154,goodyear,گودیر,0.00000101420923076923
12155,utica,یوتیکا,0.00000101399538461538
12156,shetland,شتلند,0.00000101373
12157,cbt,نوروفیدبک,0.00000101361
12158,provocative,تحریک,0.00000101339615384615
12159,interferon,اینترفرون,0.00000101322153846153
12160,chechnya,چچن,0.00000101299923076923
12161,rory,روری,0.00000101297153846153
12162,woodbridge,وودبریج,0.00000101295307692307
12163,tasted,مزه,0.00000101270538461538
12164,epi,اپی,0.00000101181076923076
12165,infiltration,نفوذ,0.00000101145384615384
12166,henrik,هنریک,0.00000101144923076923
12167,daphne,دافنه,0.00000101136692307692
12168,serine,سرین,0.00000101128769230769
12169,bing,بینگ,0.00000101124
12170,pollock,پولاک,0.00000101115461538461
12171,meteor,شهاب,0.00000101102615384615
12172,granville,گرنویل,0.00000101095384615384
12173,orthogonal,متعامد,0.00000101088923076923
12174,veneer,روکش,0.00000101064846153846
12175,slant,اسلنت,0.00000101006384615384
12176,zhou,ژو,0.00000101005923076923
12177,disciplined,منظم,0.00000101004846153846
12178,selenium,سلنیوم,0.00000100991692307692
12179,pollard,پولارد,0.00000100980692307692
12180,broom,جارو,0.00000100950846153846
12181,ibrahim,ابراهیم,0.00000100940692307692
12182,shank,ساق,0.00000100883384615384
12183,parachute,چتر,0.00000100878615384615
12184,taos,تائوس,0.00000100809153846153
12185,nurture,پرورش,0.0000010079523076923
12186,tong,تونگ,0.00000100788615384615
12187,leash,افسار,0.00000100778846153846
12188,faber,فابر,0.00000100771769230769
12189,factions,احزاب,0.00000100740384615384
12190,falmouth,فالموس,0.00000100710538461538
12191,humility,فروتنی,0.00000100705769230769
12192,commentators,مفسران,0.00000100702461538461
12193,impeachment,استیضاح,0.00000100701615384615
12194,acton,اکتون,0.00000100693538461538
12195,carbide,کاربید,0.00000100670615384615
12196,pullman,پولمن,0.00000100648538461538
12197,ozzy,آزی,0.00000100634
12198,dodd,داد,0.00000100577461538461
12199,kidman,کیدمن,0.00000100548153846153
12200,adrienne,آدرین,0.00000100513
12201,crawling,خزیدن,0.00000100511
12202,modifier,تغییردهنده,0.00000100500461538461
12203,nye,نای,0.00000100495384615384
12204,biennial,دوساله,0.00000100479846153846
12205,circuitry,مدارات,0.00000100460461538461
12206,colombo,کلمبو,0.00000100380769230769
12207,hoax,بادکنکی,0.00000100374153846153
12208,cohesion,چسبندگی,0.00000100364538461538
12209,worthington,ووردینگتن,0.00000100361769230769
12210,transducer,ترانسفورماتور,0.00000100339923076923
12211,bachelors,مجردها,0.0000010033423076923
12212,serotonin,سروتونین,0.00000100327153846153
12213,beagle,بیگل,0.00000100260923076923
12214,wary,پروا,0.00000100245461538461
12215,cadmium,کادمیم,0.00000100236384615384
12216,locust,لوکست,0.00000100218384615384
12217,condenser,کندانسور,0.00000100189
12218,sleeveless,زیرپوش,0.00000100172769230769
12219,motorists,رانندگان,0.00000100155461538461
12220,villain,شرور,0.00000100147538461538
12221,forsyth,فورسایت,0.00000100136
12222,tre,تره,0.0000010013323076923
12223,rejoice,شادمانی,0.00000100101615384615
12224,pickering,پیکرینگ,0.00000100074076923076
12225,poisson,پواسون,0.00000100067538461538
12226,apartheid,آپارتاید,0.00000100012615384615
12227,versailles,ورسای,0.00000100011153846153
12228,hurdles,بامانع,0.000000999941538461538
12229,ellington,الینگتون,0.000000999570769230769
12230,geese,غاز,0.00000099931923076923
12231,formidable,سهمگین,0.000000999027692307692
12232,pun,پون,0.000000999
12233,mecca,مکه,0.000000998763076923077
12234,alvarez,آلوارز,0.00000099866
12235,paused,مکث,0.000000998398461538461
12236,macbeth,مکبث,0.000000998350769230769
12237,polarity,قطبیت,0.000000998223076923077
12238,attenuation,تضعیف,0.000000997950769230769
12239,bertrand,برترند,0.000000997886923076923
12240,broth,آبگوشت,0.000000997782307692307
12241,wentworth,ونتورت,0.000000997493076923076
12242,telford,تلفورد,0.000000997468461538461
12243,fertilizers,کودهای,0.000000997184615384615
12244,russo,روسو,0.000000996733076923076
12245,giuseppe,جوزپه,0.00000099631
12246,tae,تائی,0.000000996298461538461
12247,nebula,سحابی,0.000000996064615384615
12248,obsessive,عقده,0.00000099602923076923
12249,junkie,معتاد,0.000000995822307692307
12250,admitting,اقرار,0.000000995803846153846
12251,blooming,گلدار,0.000000995623846153846
12252,mace,میس,0.000000995513076923076
12253,seminole,سمینول,0.00000099543923076923
12254,hartman,هارتمن,0.000000994705384615384
12255,synagogue,پرستشگاه,0.000000994536153846153
12256,finalist,فینالیست,0.000000994531538461538
12257,pornographic,پورنو,0.000000994428461538461
12258,armageddon,آرماگدون,0.000000994312307692307
12259,albans,آلبن,0.000000994093076923076
12260,brownsville,براونزویل,0.00000099392923076923
12261,intestine,روده,0.000000993907692307692
12262,ambassadors,سفیران,0.000000993876923076923
12263,galeria,گالریا,0.000000993844615384615
12264,stalker,استاکر,0.000000993670769230769
12265,kathmandu,کاتماندو,0.000000993398461538461
12266,isla,اسلا,0.000000993314615384615
12267,kingdoms,سرزمینها,0.00000099318
12268,converge,همگرا,0.000000993117692307692
12269,dol,دول,0.000000992826153846153
12270,penelope,پنلوپه,0.000000992764615384615
12271,ponder,تفکر,0.000000992623076923077
12272,taiwanese,تایوانی,0.000000992154615384615
12273,fooled,گول,0.000000992012307692307
12274,detachment,فوج,0.000000991744615384615
12275,luca,لوکا,0.000000991731538461538
12276,combos,نفره,0.000000991635384615384
12277,fulham,فولام,0.000000991496153846153
12278,caracas,کاراکاس,0.00000099145
12279,dahl,دال,0.000000991393846153846
12280,pla,پلا,0.000000991358461538461
12281,mathews,متیوس,0.000000991242307692307
12282,bestseller,پرفروشترین,0.000000991012307692307
12283,enrique,انریکه,0.000000990876153846153
12284,malvinas,مالویناس,0.000000990356923076923
12285,striker,مهاجم,0.00000098976923076923
12286,memos,خرکی,0.000000989723076923077
12287,grover,گروور,0.00000098971923076923
12288,tensor,تانسور,0.000000989672307692307
12289,whitehead,وایتهد,0.000000989603846153846
12290,whoa,واه,0.000000989562307692307
12291,brookings,بروکینگز,0.00000098952
12292,heinrich,هاینریش,0.000000988770769230769
12293,laredo,لاردو,0.00000098875923076923
12294,breton,برتون,0.000000988514615384615
12295,jaguars,جگوارز,0.000000988486153846154
12296,frist,فریست,0.000000988218461538461
12297,biodiesel,بیودیزل,0.000000987831538461538
12298,dorchester,دورچستر,0.000000987664615384615
12299,mcleod,مکلئود,0.000000987653846153846
12300,serge,سرژ,0.000000987626153846154
12301,morphine,مورفین,0.000000987498461538461
12302,gymnasium,زورخانه,0.00000098740923076923
12303,microfilm,میکروفیلم,0.000000987406153846153
12304,waldo,والدو,0.000000987323846153846
12305,lear,لیر,0.000000987176923076923
12306,judah,جودا,0.000000986937692307692
12307,mich,میچ,0.00000098692923076923
12308,simons,سیمونز,0.000000986838461538461
12309,restitution,جبران,0.000000986668461538461
12310,pituitary,هیپوفیز,0.000000986232307692307
12311,sow,بکارید,0.00000098622
12312,repeater,تکرارگر,0.000000986216923076923
12313,wiz,ویز,0.000000986076923076923
12314,autopsy,کالبدشکافی,0.000000986016153846154
12315,debtors,بدهکاران,0.000000985733846153846
12316,colo,کولو,0.000000985365384615384
12317,ying,یینگ,0.000000985182307692307
12318,glenwood,گلنوود,0.00000098485923076923
12319,spamming,اسپم,0.000000984641538461538
12320,ancestral,اجدادی,0.000000984601538461538
12321,quail,بلدرچین,0.000000983820769230769
12322,tanker,تانکر,0.000000983781538461538
12323,mayan,مایان,0.000000983710769230769
12324,originality,اصالت,0.000000982206923076923
12325,pinned,کلنگ,0.000000982192307692307
12326,cryptographic,رمزنگاری,0.000000982100769230769
12327,bantam,بنتم,0.000000981984615384615
12328,homeopathy,هومئوپاتی,0.00000098179
12329,insolvency,اعسار,0.000000981454615384615
12330,bianca,بیانکا,0.000000981426923076923
12331,zimmer,زیمر,0.000000981234615384615
12332,affective,محرک,0.00000098112923076923
12333,wilma,ویلما,0.000000981101538461538
12334,wheelchairs,ویلچر,0.000000980898461538461
12335,genotype,ژنوتیپ,0.000000980390769230769
12336,contaminant,آلودگی,0.000000980206923076923
12337,disastrous,منحوس,0.000000980095384615384
12338,collaborators,همدستان,0.000000980093076923076
12339,malvern,مالورن,0.00000098007923076923
12340,gladiator,گلادیاتور,0.000000979983846153846
12341,poplar,صنوبر,0.000000979864615384615
12342,martian,مریخی,0.000000979426923076923
12343,equinox,اعتدال,0.000000979262307692307
12344,stratton,استراتن,0.000000978803846153846
12345,astronaut,فضانورد,0.000000978717692307692
12346,cecilia,سیسیلیا,0.000000978476923076923
12347,constipation,یبوست,0.000000978402307692307
12348,appropriateness,اقتضاء,0.000000977431538461538
12349,tame,رام,0.000000977123076923077
12350,mckenna,مکنا,0.000000976773846153846
12351,sildenafil,سیلدنافیل,0.000000976342307692307
12352,sparta,اسپارتا,0.000000975870769230769
12353,chandra,چاندرا,0.000000975656923076923
12354,calypso,کالیپسو,0.00000097559
12355,etienne,اتین,0.000000975556153846153
12356,lubrication,روغنکاری,0.000000974940769230769
12357,pretending,تظاهر,0.000000974916153846153
12358,hammock,ننو,0.000000974904615384615
12359,racine,راسین,0.000000974743846153846
12360,intruder,مزاحم,0.000000974341538461538
12361,tera,ترا,0.000000973821538461538
12362,guantanamo,گوانتانامو,0.000000973784615384615
12363,reina,رینا,0.000000973754615384615
12364,platte,پلت,0.000000973643076923076
12365,clarksville,کلارکسویل,0.000000973614615384615
12366,vandalism,خرابکاری,0.000000973596923076923
12367,plank,پلانک,0.000000973295384615384
12368,wolfram,ولفرم,0.000000973191538461538
12369,necrosis,نکروز,0.000000972964615384615
12370,ting,تینگ,0.000000972943076923076
12371,interrogation,بازجوئی,0.000000972753846153846
12372,neue,نویه,0.000000972661538461538
12373,bonanza,بونانزا,0.000000972641538461538
12374,lumbar,کمر,0.000000972585384615384
12375,longing,اشتیاق,0.000000972451538461538
12376,irresistible,قاهر,0.000000972445384615384
12377,pilgrims,حاجیان,0.000000972443076923077
12378,flamenco,فلامنکو,0.000000972270769230769
12379,osprey,اوسپری,0.000000972258461538461
12380,flammable,مشتعل,0.000000971566153846153
12381,inertia,لختی,0.000000971345384615384
12382,pruning,هرس,0.000000971095384615384
12383,alchemist,کیمیاگر,0.000000971091538461538
12384,agra,آگرا,0.000000970553076923077
12385,claws,پنجه,0.000000969924615384615
12386,manly,مانلی,0.000000969600769230769
12387,rink,رینک,0.000000969152307692307
12388,rhonda,راندا,0.00000096899923076923
12389,fearful,ترسان,0.000000968927692307692
12390,alessandro,آلساندرو,0.000000968395384615384
12391,teaser,تیزر,0.000000968302307692307
12392,dumfries,دامفریس,0.000000967926153846154
12393,courageous,شجاع,0.000000967764615384615
12394,callahan,کلهن,0.000000967262307692307
12395,neuron,نورون,0.000000967166153846154
12396,pulsar,پولسار,0.000000967004615384615
12397,celery,کرفس,0.000000966452307692307
12398,grammatical,گرامری,0.000000966282307692307
12399,collin,کولین,0.000000966278461538461
12400,afrikaans,آفریکانس,0.000000966256153846153
12401,cinematic,سینمایی,0.000000966073076923077
12402,admiration,تحسین,0.00000096589923076923
12403,ugh,آخ,0.00000096581
12404,malik,مالک,0.00000096580923076923
12405,zanzibar,زنگبار,0.000000965657692307692
12406,fellowes,فلوز,0.000000965491538461538
12407,maguire,مگوایر,0.00000096524
12408,somali,سومالی,0.000000965056923076923
12409,caviar,خاویار,0.000000965022307692307
12410,retina,شبکیه,0.000000964726923076923
12411,grady,گریدی,0.000000964704615384615
12412,kelsey,کلسی,0.000000964123076923076
12413,galatians,غلاطیان,0.00000096412
12414,flo,فلو,0.000000964000769230769
12415,bouncy,فنری,0.000000963927692307692
12416,retinal,شبکیه,0.000000963860769230769
12417,rocco,روکو,0.000000963814615384615
12418,sheath,پوش,0.000000963747692307692
12419,louie,لوئی,0.000000963623076923076
12420,benefiting,منفعت,0.000000963540769230769
12421,mammal,پستانداران,0.000000962936923076923
12422,emery,امری,0.000000962346153846153
12423,otago,اتاگو,0.000000962217692307692
12424,ducati,دوکاتی,0.000000962113846153846
12425,allele,الل,0.000000961976153846153
12426,sylvania,سیلوانیا,0.000000961952307692307
12427,scot,اسکاتلندی,0.000000961706923076923
12428,intrigue,دسیسه,0.000000961663076923077
12429,kato,کاتو,0.000000961637692307692
12430,kama,کامه,0.000000961528461538461
12431,keating,کیتینگ,0.000000961353076923076
12432,blanche,بلانش,0.000000961297692307692
12433,eczema,اگزما,0.000000961203076923077
12434,roadster,رودستر,0.000000960836923076923
12435,dialect,گویش,0.000000960643846153846
12436,fanatic,متعصب,0.00000096064
12437,upton,آپتون,0.000000960523846153846
12438,raptors,دایناسورهای,0.000000960167692307692
12439,danced,رقصید,0.000000960000769230769
12440,bromley,بروملی,0.00000095988923076923
12441,corolla,کورولا,0.000000959537692307692
12442,dharma,دارما,0.000000959356923076923
12443,chameleon,محجبه,0.000000959335384615384
12444,hooper,هوپر,0.000000959101538461538
12445,luciano,لوسیانو,0.000000959053846153846
12446,abode,سرا,0.000000958877692307692
12447,savoy,ساووی,0.000000958858461538461
12448,abrasive,ساینده,0.000000958761538461538
12449,vogel,وگل,0.000000958740769230769
12450,insecurity,تزلزل,0.000000958580769230769
12451,bainbridge,بینبریج,0.000000958116153846153
12452,herefordshire,هرفوردشر,0.000000957436153846153
12453,campo,کامپو,0.000000956574615384615
12454,suitcase,چمدان,0.000000956186923076923
12455,damian,دامیان,0.000000956110769230769
12456,polka,پولکا,0.000000955846923076923
12457,embarrassment,خجالت,0.000000955703076923077
12458,spectators,تماشاچیان,0.000000955332307692307
12459,iterations,تکرارها,0.000000955211538461538
12460,coronado,کورونادو,0.00000095486923076923
12461,retaliation,قصاص,0.000000954856923076923
12462,wellesley,ولزلی,0.000000954384615384615
12463,smokey,اسموکی,0.000000953992307692307
12464,metaphysics,متافیزیک,0.000000953792307692307
12465,drifting,شناور,0.000000953775384615384
12466,ritter,ریتر,0.000000953760769230769
12467,falun,فالون,0.000000953303846153846
12468,mellow,ملو,0.000000953256923076923
12469,lagos,لاگوس,0.000000953146923076923
12470,boast,مباهات,0.000000953138461538461
12471,respiration,تنفس,0.000000953077692307692
12472,rapper,رپر,0.000000953031538461538
12473,calligraphy,خوشنویسی,0.000000952602307692307
12474,corollary,فرع,0.000000952287692307692
12475,asparagus,مارچوبه,0.000000952182307692307
12476,monique,مونیک,0.000000952098461538461
12477,airy,ایری,0.000000952033076923076
12478,ortiz,اورتیز,0.00000095202
12479,stiffness,سفتی,0.00000095174
12480,palladium,پالادیم,0.000000951440769230769
12481,levitt,لویت,0.000000951370769230769
12482,darryl,داریل,0.000000950977692307692
12483,sly,ناقلا,0.000000950580769230769
12484,shenandoah,شنندوا,0.000000950313846153846
12485,loma,لما,0.000000950303846153846
12486,perch,لوتی,0.000000950136153846153
12487,craven,کریون,0.000000949851538461538
12488,divergence,واگرایی,0.000000949838461538461
12489,immunoglobulin,پادتن,0.000000949453076923076
12490,silverstone,سیلورستون,0.000000949364615384615
12491,ruiz,رویز,0.000000948458461538461
12492,waverly,ویورلی,0.000000948166923076923
12493,nativity,ولادت,0.000000947831538461538
12494,deregulation,زدایی,0.000000947594615384615
12495,carpentry,نجاری,0.00000094744923076923
12496,staircase,پلکان,0.000000947287692307692
12497,cutler,کاتلر,0.000000947188461538461
12498,paranoia,پارانویا,0.000000946618461538461
12499,silvia,سیلویا,0.000000946402307692307
12500,despatch,دسپچ,0.000000946297692307692
12501,fugitive,فراری,0.000000945996923076923
12502,rollins,رولینز,0.000000945860769230769
12503,jericho,جریکو,0.000000945776923076923
12504,gilles,ژیل,0.000000945527692307692
12505,dietrich,دیتریش,0.000000945442307692307
12506,haines,هینز,0.000000945326923076923
12507,unjust,ظالمان,0.000000945312307692307
12508,fascinated,مجذوب,0.00000094518923076923
12509,disturb,مزاحم,0.000000945178461538461
12510,rankin,رانکین,0.000000945066923076923
12511,nurturing,پرورشی,0.000000944905384615384
12512,amadeus,آمادئوس,0.000000944633076923077
12513,galapagos,گالاپاگوس,0.000000944471538461538
12514,fitzpatrick,فیتزپاتریک,0.000000944065384615384
12515,secluded,سراپرده,0.000000943653846153846
12516,criticize,انتقاد,0.000000943647692307692
12517,bog,باتلاق,0.000000943487692307692
12518,livelihood,معیشت,0.00000094343923076923
12519,godfrey,گادفری,0.000000943095384615384
12520,minerva,مینروا,0.000000942855384615384
12521,caleb,کالب,0.00000094265
12522,christening,تعمید,0.000000942580769230769
12523,jealousy,رشک,0.000000942536153846153
12524,downey,داونی,0.0000009423
12525,hagen,هاگن,0.000000942287692307692
12526,judas,یهودا,0.000000942056923076923
12527,valle,بایه,0.000000941933846153846
12528,cosmology,کیهانشناسی,0.0000009419
12529,dole,دول,0.000000941836923076923
12530,gertrude,گرترود,0.000000941723076923076
12531,communists,کمونیستها,0.000000941712307692307
12532,gromit,گرومیت,0.000000941476153846153
12533,sargent,سارجنت,0.000000941368461538461
12534,bangle,النگو,0.000000941244615384615
12535,bertha,برتا,0.000000941128461538461
12536,peat,تورب,0.000000940833846153846
12537,tofu,توفو,0.00000094057
12538,lizzie,لیزی,0.000000940361538461538
12539,xpath,اکسپت,0.000000939193076923076
12540,accordion,آکاردئون,0.000000938906923076923
12541,metz,متز,0.000000938322307692307
12542,immaculate,معصومی,0.000000938280769230769
12543,pur,پور,0.000000938041538461538
12544,ono,اونو,0.000000937754615384615
12545,telegram,تلگرام,0.00000093773
12546,ruben,روبن,0.000000937477692307692
12547,shaken,تکانی,0.000000937345384615384
12548,wares,کالای,0.000000937263076923076
12549,rivalry,رقابت,0.000000937143076923076
12550,morley,مورلی,0.000000936533846153846
12551,allotted,معین,0.00000093647
12552,gerhard,گرهارد,0.00000093634923076923
12553,brute,بروت,0.000000936086153846153
12554,barracks,سربازخانه,0.00000093574923076923
12555,kidneys,کلیه,0.000000935725384615384
12556,warbler,سسک,0.000000935654615384615
12557,capricorn,کاپریکورن,0.000000935413076923076
12558,kidnapping,ربودن,0.00000093539923076923
12559,dipped,افتد,0.000000935316923076923
12560,antelope,آنتلوپ,0.000000935294615384615
12561,perm,پرم,0.000000935052307692307
12562,snippet,تکه,0.000000934800769230769
12563,permeability,تراوایی,0.000000934246153846153
12564,waukesha,واکیشا,0.00000093399923076923
12565,kabul,کابل,0.000000933755384615384
12566,butch,بوچ,0.000000933707692307692
12567,diaphragm,دیافراگم,0.000000932392307692307
12568,huber,هابر,0.000000932308461538461
12569,jarrett,جارت,0.000000932146923076923
12570,liv,لیو,0.000000931742307692307
12571,maarten,مارتن,0.000000931668461538461
12572,blackout,خاموشی,0.000000931580769230769
12573,rosetta,روزتا,0.000000931531538461538
12574,fortified,مستحکم,0.000000931295384615384
12575,grenade,نارنجک,0.000000930927692307692
12576,karin,کارین,0.000000930706153846153
12577,lana,لانا,0.00000093065923076923
12578,fontana,فونتانا,0.000000930644615384615
12579,jag,جگ,0.000000930546923076923
12580,kang,کنگ,0.000000930286153846153
12581,bratislava,براتیسلاوا,0.000000929722307692307
12582,lille,لیل,0.000000929513846153846
12583,sienna,سینا,0.000000929493846153846
12584,watford,واتفورد,0.000000929447692307692
12585,defer,تعویق,0.000000929173076923076
12586,givenchy,ژیوانشی,0.000000929170769230769
12587,desmond,دزموند,0.00000092908
12588,els,الس,0.000000928961538461538
12589,lacy,لیسی,0.000000928813076923076
12590,pharaoh,فرعون,0.000000928736923076923
12591,itching,خارش,0.000000928446923076923
12592,reimburse,پرداختن,0.000000928306153846153
12593,esperanto,اسپرانتو,0.000000927906153846153
12594,taft,تافت,0.000000927902307692307
12595,lawton,لاوتون,0.000000927423846153846
12596,carly,کارلی,0.000000927371538461538
12597,stansted,استانستد,0.00000092729923076923
12598,wren,الیکایی,0.00000092661923076923
12599,ait,آیت,0.00000092622
12600,terence,ترنس,0.000000926217692307692
12601,balkan,بالکان,0.000000925976153846153
12602,silverman,سیلورمن,0.000000925902307692307
12603,aortic,آئورت,0.000000925686923076923
12604,smuggling,قاچاق,0.000000925628461538461
12605,starcraft,استارکرافت,0.000000925328461538461
12606,instincts,غریزه,0.000000925224615384615
12607,hutton,هوتن,0.000000925114615384615
12608,masquerade,بالماسکه,0.000000924966923076923
12609,duality,دوگانگی,0.000000924733076923077
12610,sensational,شورانگیز,0.000000924714615384615
12611,kites,بادبادک,0.000000924714615384615
12612,desi,دزی,0.000000924348461538461
12613,expulsion,اخراج,0.000000924294615384615
12614,cordoba,کوردوبا,0.00000092419
12615,romano,رومانو,0.000000924066923076923
12616,folsom,فالسوم,0.000000923485384615384
12617,joyful,مسرور,0.000000923230769230769
12618,generalization,تعمیم,0.000000923201538461538
12619,eda,ادا,0.000000923180769230769
12620,hanks,هنکس,0.000000922906153846153
12621,crave,اشتیاقی,0.000000922666153846153
12622,cordova,کوردووا,0.000000922605384615384
12623,nigga,زنگی,0.000000922238461538461
12624,sweeper,رفتگر,0.000000921993076923076
12625,seinfeld,ساینفلد,0.000000921630769230769
12626,shen,شن,0.000000921481538461538
12627,goldsmith,زرگر,0.000000921415384615384
12628,measles,سرخک,0.000000921003846153846
12629,upbeat,شادکام,0.000000920613076923076
12630,portman,پورتمن,0.000000920522307692307
12631,salty,شوره,0.00000092032
12632,estradiol,استرادیول,0.000000919960769230769
12633,rupees,روپیه,0.000000919958461538461
12634,betrayal,خیانت,0.000000919466153846153
12635,schaefer,شفر,0.000000919376923076923
12636,flourish,شکوفا,0.000000919202307692307
12637,heed,پند,0.000000919091538461538
12638,hawking,هاوکینگ,0.000000918900769230769
12639,bora,بورا,0.000000918551538461538
12640,composing,تألیف,0.000000918110769230769
12641,healed,شفا,0.000000918041538461538
12642,burmese,برمه,0.000000918004615384615
12643,boon,عطیه,0.000000917964615384615
12644,woodruff,وودراف,0.000000917695384615384
12645,southport,ساوتپورت,0.000000917616923076923
12646,pawn,مهره,0.000000917351538461538
12647,camille,کمیل,0.00000091702923076923
12648,newtown,نیوتاون,0.000000916527692307692
12649,hereditary,ارثی,0.000000916270769230769
12650,witt,ویت,0.000000915996153846153
12651,buccaneers,بوکانیرز,0.000000915987692307692
12652,spleen,طحال,0.000000915677692307692
12653,recombination,نوترکیبی,0.000000915623846153846
12654,empress,شهبانو,0.000000915411538461538
12655,orbits,مدارهای,0.000000915356153846153
12656,bois,بوآ,0.000000915151538461538
12657,sabre,سایبر,0.000000914868461538461
12658,sutter,ساتر,0.000000914761538461538
12659,knicks,نیکس,0.000000914538461538461
12660,abduction,ربودن,0.000000914238461538461
12661,banda,باندا,0.000000913791538461538
12662,adulthood,بلوغ,0.00000091358923076923
12663,inject,تزریق,0.000000913574615384615
12664,tartan,تارتان,0.000000913553076923076
12665,dunk,دانک,0.000000913320769230769
12666,stormy,طوفانی,0.000000912903846153846
12667,celtics,سلتیکس,0.00000091285
12668,vulgar,مبتذل,0.000000912737692307692
12669,hodge,هاج,0.000000912510769230769
12670,fascism,فاشیسم,0.000000912313846153846
12671,emanuel,امانوئل,0.000000911983846153846
12672,neutrino,نوترینو,0.000000911814615384615
12673,forbid,نهی,0.000000911376923076923
12674,unhealthy,ناسالم,0.000000911344615384615
12675,felicity,فلیسیتی,0.000000911286923076923
12676,asymptotic,مجانبی,0.000000911091538461538
12677,isotope,ایزوتوپ,0.000000910751538461538
12678,preventative,پیشگیرانه,0.000000910596923076923
12679,splendor,منظر,0.000000910376923076923
12680,vigil,خیز,0.000000910340769230769
12681,temperate,معتدل,0.00000091024
12682,crore,کرور,0.000000909855384615384
12683,winona,وینونا,0.00000090981923076923
12684,progressing,ابتلای,0.000000909630769230769
12685,fragrant,خوشبو,0.000000909626923076923
12686,deserving,مستحق,0.000000909586923076923
12687,banco,بانکو,0.000000909450769230769
12688,cortical,قشری,0.00000090926923076923
12689,itchy,خارش,0.000000909205384615384
12690,exponent,ریکورد,0.000000908843076923076
12691,homosexuals,همجنسگرایان,0.000000908727692307692
12692,parlor,نشیمن,0.000000908377692307692
12693,setter,ستر,0.000000908353846153846
12694,diss,دیس,0.000000908277692307692
12695,monumental,قیاس,0.000000908185384615384
12696,olaf,الاف,0.00000090817923076923
12697,thessaloniki,سالونیک,0.000000906854615384615
12698,literate,باسواد,0.000000906726923076923
12699,booze,مشروبات,0.000000906687692307692
12700,mutt,مات,0.00000090590923076923
12701,adjective,صفت,0.000000905856153846153
12702,disciple,مرید,0.000000905752307692307
12703,cipher,رمز,0.000000905724615384615
12704,orwell,اورول,0.000000905721538461538
12705,rhythmic,ریتمیک,0.00000090556
12706,starving,گرسنگی,0.000000905340769230769
12707,lennox,لنوکس,0.00000090505
12708,sil,سیل,0.000000905048461538461
12709,hearty,دلچسب,0.000000905020769230769
12710,triton,تریتون,0.00000090498923076923
12711,devine,دوین,0.000000904876153846153
12712,adore,سجده,0.0000009048
12713,colds,سرماخوردگی,0.000000904574615384615
12714,thicker,ضخیمتر,0.00000090445923076923
12715,weeping,گریان,0.000000904395384615384
12716,ephedrine,افدرین,0.000000904321538461538
12717,ouch,آخ,0.000000903636923076923
12718,everton,اورتون,0.000000902712307692307
12719,bolivar,بولیوار,0.000000902435384615384
12720,marlene,مارلین,0.000000902383846153846
12721,womb,رحم,0.000000902380769230769
12722,monarchy,شهریاری,0.000000902114615384615
12723,corset,کرست,0.000000901907692307692
12724,gopher,گوفر,0.000000901090769230769
12725,cummins,کامینز,0.000000901038461538461
12726,zar,زار,0.000000900796923076923
12727,robins,روبینز,0.000000900762307692307
12728,booming,نعره,0.000000900430769230769
12729,joss,جاس,0.000000900138461538461
